call_failure,complains,subscription_length,charge_amount,seconds_of_use,frequency_of_SMS,distinct_called_numbers,age_group,tariff_plan,status,customer_value,churn,predicted_clv
8,0,44,0,1095,30,14,3,1,2,164.68,0,146.00107353538607
6,0,43,0,385,17,6,2,1,2,94.185,1,60.502292311965434
9,0,43,2,7893,401,49,3,1,1,1925.12,0,1440.596780279919
13,0,43,3,11850,28,53,4,1,1,370.3,0,382.0756275269192
14,0,43,3,7103,125,43,2,1,1,885.87,0,1011.3660258614843
29,1,39,0,1340,33,23,3,1,2,187.8,1,157.81850003792405
27,0,42,10,10820,18,48,5,1,1,190.815,0,199.17207782275474
19,0,42,3,6203,43,30,3,1,1,424.36,0,472.789955720976
7,0,40,2,3225,17,20,3,1,1,198.2,0,181.81243111533925
15,1,41,0,3375,26,22,3,1,2,240.96,1,307.8583570868248
15,1,42,0,2653,51,37,4,1,2,195.125,1,199.32846570446105
6,0,42,0,518,17,8,3,1,2,89.12,1,67.99974779134187
7,0,42,2,2053,17,12,4,1,1,94.65,0,86.63362716256246
9,0,39,3,7170,31,28,5,1,1,155.625,0,159.57720410779916
6,1,42,0,1013,26,10,4,1,2,90.7,1,71.95398204050676
6,0,42,3,723,21,8,5,1,1,42.525,0,31.60747147132976
31,0,37,5,16460,17,86,2,1,1,828.27,0,759.7024147842161
12,0,40,5,7350,288,39,3,2,1,1450.96,0,1354.1266299066726
8,0,42,2,4103,19,34,3,1,1,243.72,0,258.24257264194193
9,1,41,0,2050,55,26,4,1,2,190.05,0,237.77939054616766
12,0,42,2,3165,192,29,2,1,1,1009.17,0,1015.0745992014588
10,0,33,3,1700,210,17,3,2,1,909.76,0,926.7529873844218
10,0,32,2,1953,47,74,5,1,1,100.5,0,109.87269337262987
17,0,33,0,1085,27,13,3,1,2,152.72,0,136.92925534806747
6,0,32,0,1210,38,9,4,1,2,125.7,0,122.94561942781375
16,0,31,2,1610,36,19,2,1,1,236.25,0,190.48957032415248
8,0,31,2,3610,25,29,3,1,1,247.16,0,240.77157727075962
8,0,24,2,2080,45,20,3,1,1,264.56,0,208.02710406467943
22,0,23,3,6778,102,48,2,2,1,770.715,0,893.3301776344967
18,0,21,2,9318,90,46,5,1,1,277.455,0,310.2849300047274
14,0,22,5,3238,48,25,3,2,1,323.64,0,381.02057949864815
8,0,15,3,4775,232,16,3,1,1,1120.92,0,1245.2407241814076
9,1,15,3,1873,17,13,3,1,1,144.0,1,140.7044992474455
12,0,36,1,4595,7,15,3,1,1,214.8,0,212.42285185540476
5,0,37,0,305,7,2,3,1,2,40.44,0,41.164105644232244
14,0,35,1,2678,356,22,3,1,1,1533.68,0,1632.3398186468764
14,0,36,1,4423,7,33,2,1,1,233.685,0,274.76610063408793
7,0,36,1,2618,7,31,2,1,1,152.1,0,173.7551526993069
15,0,36,1,4000,29,26,3,1,1,279.44,0,269.43096728379965
8,0,36,1,2585,282,16,3,1,1,1233.12,0,1361.2356277783706
17,0,35,2,9340,141,41,3,1,1,942.6,0,1021.226990428455
11,0,36,1,13998,7,42,3,1,1,594.84,0,597.759842405562
11,0,36,1,4740,7,23,3,1,1,221.08,0,227.40231274824856
10,0,36,1,6143,7,10,3,1,1,277.68,0,257.5170674698984
13,0,36,0,2463,7,15,3,1,2,128.84,0,121.25736311812753
29,0,36,3,15365,51,30,3,1,1,827.76,0,881.4575890051541
8,0,36,1,3320,480,6,3,1,1,2054.04,0,1888.1779763776685
13,0,35,1,15710,147,28,2,1,1,1376.82,0,1336.1245307753354
7,0,35,1,6725,183,24,3,1,1,1004.6,0,1092.5323654568574
5,0,35,0,1100,7,9,2,1,2,81.81,0,58.94603928961739
6,0,36,0,935,10,6,3,1,2,78.12,0,63.90692185991933
5,0,35,0,305,7,2,2,1,2,45.495,1,38.44818622417973
7,0,35,1,7733,381,41,3,1,1,1838.56,0,1492.4736916545562
11,0,35,1,11690,8,45,4,1,1,316.2,0,327.93273805701597
12,0,35,1,6943,105,35,2,1,1,788.49,0,879.5712490676523
27,1,31,0,1180,13,15,3,1,2,101.24,1,85.42647227380888
25,0,34,8,10660,7,40,5,1,1,171.855,0,183.53584644538128
17,0,34,1,6043,23,22,2,1,1,380.025,0,411.63083876137944
5,0,32,1,3065,7,12,3,1,1,151.64,0,137.36316859968878
13,1,33,0,3215,7,14,3,1,2,158.4,1,166.16441103000471
13,1,34,0,2493,31,29,3,1,2,225.64,1,226.5638184747607
5,0,34,0,305,7,2,3,1,2,40.44,1,41.164105644232244
5,0,34,1,1893,7,4,4,1,1,65.55,0,68.6628969980334
7,0,31,1,7010,11,20,5,1,1,123.165,0,108.48113831709108
5,0,34,0,305,7,2,4,1,2,25.275,1,25.437470812681312
5,0,34,1,305,7,2,5,1,1,15.165,0,19.147375385558377
29,0,29,3,16300,7,78,2,1,1,775.89,0,777.9897581122493
10,0,32,3,7190,268,31,3,2,1,1364.4,0,1334.3648110681393
6,0,34,1,3943,7,26,3,1,1,189.16,0,192.08778785071019
7,0,33,0,1890,35,18,3,1,2,217.52,0,248.17877235313355
10,0,34,1,3005,172,21,2,1,1,911.79,0,827.1872230341302
8,0,25,1,1540,190,9,3,2,1,823.2,0,733.9591604687616
8,0,24,1,1793,27,66,4,1,1,113.4,0,98.42272054289847
15,0,25,0,925,7,5,3,1,2,66.16,0,62.443143894129996
5,0,24,0,305,18,2,4,1,2,52.775,0,39.11596808249896
14,0,23,1,1450,16,11,2,1,1,138.87,0,132.37277236264902
6,0,23,1,3450,7,21,3,1,1,168.6,0,166.57911458170636
6,0,16,1,1920,25,12,2,1,1,200.25,0,140.87436296058883
20,0,15,1,6618,82,40,2,2,1,673.335,0,787.0134722302336
16,0,13,1,9158,70,38,5,1,1,244.995,0,247.5028707845729
12,0,14,3,3078,28,17,3,1,1,237.08,0,208.02082921940152
6,0,7,1,4615,212,8,3,1,1,1034.36,0,1054.991842814581
7,1,7,1,1713,7,5,3,1,1,97.44,1,90.73987615476672
18,0,46,2,4935,27,25,3,1,1,308.88,0,327.54899932912576
10,0,47,0,883,29,12,3,1,2,152.16,0,129.34947389020778
20,0,45,2,3018,381,32,3,1,1,1647.76,0,1657.6610648293972
20,0,46,2,4763,23,43,1,1,1,392.975,0,391.16739981830887
13,0,46,2,2958,24,41,2,1,1,244.44,0,269.9406621604085
21,0,46,3,4340,54,36,3,1,1,393.52,0,444.1705529014333
14,0,46,2,2925,307,26,4,1,1,842.0,0,917.4163779334315
23,0,45,4,9680,166,51,3,1,1,1056.68,0,1177.8498690272672
17,0,46,2,14338,22,52,3,1,1,668.92,0,655.0396245475263
17,0,46,3,5080,24,33,4,1,1,189.475,0,196.3580368000092
16,0,46,2,6483,29,20,3,1,1,379.76,0,390.163910393594
19,0,46,0,2803,30,25,4,1,2,146.825,0,148.29044194433214
35,0,46,5,15705,76,40,3,1,1,941.84,0,865.6978214880684
14,0,46,3,3660,505,16,4,1,1,1355.075,0,1144.9585139171784
19,0,45,2,16050,172,38,2,1,1,1505.16,0,1165.8633945762163
13,0,45,3,7065,208,34,4,1,1,699.175,0,807.1232509915064
10,0,45,0,1440,22,19,3,1,2,146.8,0,126.91395981685994
12,0,46,0,1275,35,16,3,1,2,192.2,0,191.82338448715936
10,0,45,0,565,22,8,3,1,2,111.24,1,86.65617058509929
13,0,45,2,8073,406,51,3,1,1,1952.64,0,1232.2543509815803
17,0,45,3,12030,33,55,4,1,1,387.5,0,383.537623562822
18,0,45,3,7283,130,45,2,1,1,916.83,0,1077.6851296679854
33,1,41,0,1520,38,25,3,1,2,215.32,1,194.89100898917624
31,0,44,10,11000,23,50,5,1,1,201.135,0,220.8747400498892
23,0,44,3,6383,48,32,3,1,1,451.88,0,531.9651947388444
11,0,42,2,3405,22,22,4,1,1,141.075,0,131.95734548974494
19,1,43,0,3555,31,24,3,1,2,268.48,1,381.9219918363126
19,1,44,0,2833,56,39,4,1,2,212.325,1,227.3975693052007
10,0,44,0,698,22,10,3,1,2,116.64,1,91.94876745262299
11,0,44,2,2233,22,14,4,1,1,111.85,0,101.43764107492636
13,0,41,3,7350,36,30,5,1,1,165.945,0,172.64584482989747
10,1,44,0,1193,31,12,4,1,2,107.9,1,90.32369321325605
10,0,44,3,903,26,10,5,1,1,52.845,0,37.77359292015763
35,0,39,5,16640,22,88,2,2,1,859.23,0,589.5530617113852
16,1,42,5,7530,293,41,3,2,1,1478.48,0,1339.2252840199444
12,0,44,2,4283,24,36,3,1,1,271.24,0,294.77361930991475
13,0,43,0,2230,60,28,4,1,2,207.25,0,322.01134662272074
16,0,44,2,3345,197,31,2,1,1,1040.13,0,1085.8922882698605
14,0,35,3,1880,215,19,3,2,1,937.28,0,952.4008049696645
14,0,34,2,2133,52,76,5,1,1,110.82,0,108.20524268439996
21,0,35,0,1265,32,15,3,1,2,180.24,0,179.27662977478124
10,0,34,0,1390,43,11,4,1,2,142.9,0,156.3342687645532
20,0,33,2,1790,41,21,2,1,1,267.21,0,230.52986027639045
12,0,33,2,3790,30,31,4,1,1,171.675,0,156.75812262511297
12,0,26,2,2260,50,22,3,1,1,292.08,0,244.43213465948438
26,0,25,3,6958,107,50,2,2,1,801.675,0,898.0354439460765
22,0,23,2,9498,95,48,5,1,1,287.775,0,300.11908585880985
18,0,24,5,3418,53,27,4,2,1,219.475,0,197.81212222498996
12,0,17,3,4955,237,18,3,1,1,1148.44,0,1314.6464180656835
13,0,17,3,2053,22,15,3,1,1,171.52,1,160.12591271151294
8,0,34,1,4415,7,13,3,1,1,207.28,0,189.10051539894
5,0,35,0,305,7,2,2,1,2,45.495,0,38.44818622417973
10,0,33,1,2498,351,20,3,1,1,1506.16,0,1701.8966283267494
10,0,34,1,4243,7,31,2,1,1,225.225,0,247.82801454628046
5,0,34,1,2438,7,29,1,1,1,175.56,0,145.0906075607681
11,0,34,1,3820,24,24,3,1,1,251.92,0,235.03668001507432
5,0,34,1,2405,277,14,3,1,1,1205.6,0,1324.994318881601
13,0,33,2,9160,136,39,3,1,1,915.08,0,1007.5755744290257
7,0,34,1,13818,7,40,3,1,1,587.32,0,584.069168857923
7,0,34,1,4560,7,21,3,1,1,213.56,0,205.90640467493319
6,0,34,1,5963,7,8,3,1,1,270.16,0,228.0244825333071
9,0,34,0,2283,7,13,3,1,2,121.32,0,109.68245376935715
25,0,34,3,15185,46,28,3,1,1,800.24,0,832.6282906137881
5,0,34,1,3140,475,4,3,1,1,2026.52,0,2012.007566581913
9,0,33,1,15530,142,26,2,1,1,1345.86,0,1320.2122499332643
5,0,33,1,6545,178,22,3,1,1,977.08,0,1050.5848224569545
5,0,33,0,920,7,7,2,1,2,73.35,0,53.56576457402375
5,0,34,0,755,7,4,3,1,2,58.6,0,51.633795145292076
5,0,33,0,305,7,2,2,1,2,45.495,1,38.44818622417973
5,0,33,1,7553,376,39,2,1,1,2037.42,0,1969.7445984115097
7,0,33,1,11510,7,43,4,1,1,309.0,0,330.59727316545667
8,0,33,1,6763,100,33,2,1,1,757.53,0,812.414760776896
23,0,29,0,1000,8,13,2,1,2,82.935,1,72.38286066637093
21,0,32,8,10480,7,38,5,1,1,169.035,0,172.47480645444367
13,0,32,1,5863,18,20,2,1,1,349.065,1,350.96043174370055
5,0,30,1,2885,7,10,3,1,1,144.12,0,129.28261127728584
9,0,31,0,3035,7,12,3,1,2,150.88,1,155.24280566454706
9,1,32,0,2313,26,27,3,1,2,198.12,1,182.3888667405511
5,0,32,0,305,7,2,3,1,2,40.44,1,41.164105644232244
5,0,32,1,305,7,2,3,1,1,40.44,0,64.77755641389541
5,0,29,1,6830,7,18,5,1,1,114.345,0,99.5059836429889
5,0,32,0,305,7,2,4,1,2,25.275,1,25.437470812681312
5,0,32,1,305,7,2,5,1,1,15.165,1,19.147375385558377
25,0,27,3,16120,7,76,2,1,1,767.43,0,791.5153372787943
6,0,30,3,7010,263,29,2,2,1,1503.99,0,1590.3904657179028
5,0,32,1,3763,7,24,2,1,1,204.345,0,193.60258505479126
5,0,31,0,1710,30,16,3,1,2,190.0,0,190.82230422708722
6,0,32,1,2825,167,19,2,1,1,880.83,0,750.1690995411361
5,0,23,1,1360,185,7,2,2,1,895.14,0,776.9649001244252
5,0,22,1,1613,22,64,4,1,1,96.2,0,94.1670455727439
11,0,23,0,745,7,3,2,1,2,65.97,0,53.28112716770745
5,0,22,0,305,13,2,4,1,2,40.275,0,32.20332910705056
10,0,21,1,1270,11,9,2,1,1,107.91,0,106.02257466611618
5,0,21,1,3270,7,19,3,1,1,161.08,0,155.31827882283827
5,0,14,1,1740,20,10,2,1,1,169.29,0,120.73532493480201
16,0,13,1,6438,77,38,2,2,1,642.375,0,770.541678131459
12,0,11,1,8978,65,36,4,1,1,391.125,0,398.99955680494594
8,0,12,3,2898,23,15,3,1,1,209.56,0,171.17356106837818
5,0,5,1,4435,207,6,3,1,1,1006.84,0,995.7568461902395
5,1,5,0,1533,7,3,3,1,1,89.92,1,73.87502358490137
15,0,43,1,4855,23,24,3,1,1,289.6,0,288.169049480868
7,0,44,0,803,25,11,3,1,2,132.88,0,105.8406258694946
17,0,42,1,2938,377,31,3,1,1,1628.48,0,1556.2195627622202
17,0,43,1,4683,19,42,1,1,1,366.465,0,369.4638752665181
10,0,43,1,2878,20,40,2,1,1,222.75,0,244.31152573017098
18,0,43,2,4260,50,35,3,1,1,374.24,0,390.575803131228
11,0,43,1,2845,303,25,3,1,1,1327.92,0,1489.4180443343275
20,0,42,3,9600,162,50,3,1,1,1037.4,0,1127.4124028381557
14,0,43,1,14258,18,51,3,1,1,649.64,0,621.3376674792653
14,0,43,2,5000,20,32,3,1,1,283.88,0,309.0766166699284
13,0,43,1,6403,25,19,3,1,1,360.48,0,352.4421334194656
16,1,43,0,2723,26,24,3,1,2,215.64,0,225.44084533053302
32,0,43,4,15625,72,39,3,1,1,922.56,0,865.378239849793
11,0,43,2,3580,501,15,3,1,1,2148.84,0,1769.0212432751666
16,0,42,1,15970,168,37,2,1,1,1483.47,0,1254.6774297897675
10,0,42,2,6985,204,33,3,1,1,1099.4,0,1272.8457303052758
7,0,42,0,1360,18,18,2,1,2,143.46,0,104.65616136136707
9,0,43,0,1195,31,15,3,1,2,172.92,0,158.84362600224117
7,0,42,0,485,18,7,2,1,2,103.455,1,67.12207853739221
10,0,42,1,7993,402,50,3,1,1,1933.36,0,1223.6698451248606
14,0,42,2,11950,29,54,4,1,1,375.45,0,363.6367235231881
15,0,42,2,7203,126,44,2,1,1,895.14,0,1053.919013202625
30,0,38,0,1440,34,24,3,1,2,196.04,1,194.61219321164768
28,0,41,9,10920,19,49,5,2,1,193.905,0,186.37194329652368
20,0,41,2,6303,44,31,2,1,1,486.675,0,542.000419077763
8,0,39,1,3325,18,21,3,1,1,206.44,0,189.67889879693485
16,1,40,0,3475,27,23,3,1,2,249.2,1,327.9326306674473
16,1,41,0,2753,52,38,4,1,2,200.275,1,207.05518908948983
7,1,41,0,618,18,9,3,1,2,97.36,1,72.70618923618909
8,0,41,1,2153,18,13,4,1,1,99.8,0,89.47370058911721
10,0,38,2,7270,32,29,5,1,1,158.715,0,156.99963614153
7,0,41,0,1113,27,11,4,1,2,95.85,1,76.29105978151414
7,0,41,2,823,22,9,5,1,1,45.615,0,32.68655329922921
32,1,36,4,16560,18,87,2,2,1,837.54,0,775.5710126303568
13,0,39,4,7450,289,40,3,2,1,1459.2,0,1270.3878791018544
9,0,41,1,4203,20,35,3,1,1,251.96,0,257.4976384061004
10,0,40,0,2150,56,27,3,1,2,312.32,0,562.3493478598708
13,0,41,1,3265,193,30,2,1,1,1018.44,0,1039.094180553255
11,0,32,2,1800,211,18,3,2,1,918.0,0,885.5286950986964
11,0,31,1,2053,48,75,5,1,1,103.59,0,87.49610452673872
18,0,32,0,1185,28,14,3,1,2,160.96,0,148.58531114041403
7,0,31,0,1310,39,10,4,1,2,130.85,0,132.28272527466243
17,0,30,1,1710,37,20,2,1,1,245.52,0,208.2678402095821
9,0,30,1,3710,26,30,3,1,1,255.4,0,243.00878912442954
9,0,23,1,2180,46,21,3,1,1,272.8,0,213.35923823757633
23,0,22,2,6878,103,49,2,2,1,779.985,0,857.9013905318913
19,0,20,1,9418,91,47,5,1,1,280.545,0,269.64147937179985
15,0,21,4,3338,49,26,3,1,1,331.88,0,316.792348412827
9,0,14,2,4875,233,17,3,1,1,1129.16,0,1268.3111164093584
10,0,14,2,1973,18,14,3,1,1,152.24,1,141.2458692077762
11,0,37,1,4495,7,14,3,1,1,210.56,0,203.65832909256739
5,0,38,0,305,7,2,3,1,2,40.44,0,41.164105644232244
13,0,36,1,2578,355,21,3,1,1,1525.44,0,1651.357786924482
13,0,37,1,4323,7,32,1,1,1,279.785,0,270.50127176875856
6,0,37,1,2518,7,30,2,1,1,147.33,0,165.75180685733872
14,0,37,2,3900,28,25,3,1,1,271.2,0,267.9767420398174
7,0,37,1,2485,281,15,3,1,1,1224.88,0,1349.6153029062345
16,0,36,3,9240,140,40,3,1,1,934.36,0,1055.145480011935
10,0,37,1,13898,7,41,3,1,1,590.6,0,594.0387732810084
10,0,37,2,4640,7,22,3,1,1,216.84,0,221.55706254491426
9,0,37,1,6043,7,9,3,1,1,273.44,0,246.82734909275214
12,0,37,0,2363,7,14,3,1,2,124.6,0,115.64476392726303
28,0,37,4,15265,50,29,3,2,1,819.52,0,964.6456324713944
7,0,37,2,3220,479,5,3,1,1,2045.8,0,2006.4483058568223
12,0,36,1,15610,146,27,2,1,1,1367.55,0,1339.6470959995197
6,0,36,2,6625,182,23,3,1,1,996.36,0,1097.0882067772711
5,0,36,0,1000,7,8,2,1,2,77.04,0,55.91779739468836
5,0,37,0,835,9,5,3,1,2,69.88,0,58.017734250980126
5,0,36,0,305,7,2,2,1,2,45.495,1,38.44818622417973
6,0,36,1,7633,380,40,3,1,1,1830.32,0,1550.8920006826709
10,0,36,2,11590,7,44,4,1,1,311.05,0,339.92633006708917
11,0,36,2,6843,104,34,2,1,1,779.22,0,832.7047405561169
26,1,32,0,1080,12,14,3,1,2,93.0,1,79.42910437643319
24,0,35,9,10560,7,39,5,1,1,170.265,0,166.37774482424496
16,0,35,2,5943,22,21,2,1,1,370.755,1,370.2962663149183
5,0,33,1,2965,7,11,3,1,1,147.4,0,133.01248757131066
12,1,34,0,3115,7,13,3,1,2,154.16,1,159.6424516339134
12,0,35,0,2393,30,28,4,1,2,135.875,1,122.97828409860996
5,1,35,0,305,7,2,3,1,2,40.44,1,42.54592019619712
5,0,35,1,1793,7,3,4,1,1,62.9,0,66.68650648831597
6,0,32,2,6910,10,19,5,1,1,120.075,0,108.77322831162238
5,0,35,0,305,7,2,4,1,2,25.275,1,25.437470812681312
5,0,35,1,305,7,2,5,1,1,15.165,0,19.147375385558377
28,0,30,4,16200,7,77,2,2,1,771.12,0,707.9777515149354
9,0,33,4,7090,267,30,3,2,1,1356.16,0,1403.2067873682465
5,0,35,1,3843,7,25,3,1,1,184.92,0,184.70902600277853
6,0,34,0,1790,34,17,3,1,2,209.28,0,228.98150572614003
9,0,35,1,2905,171,20,2,1,1,902.52,0,800.8813792624762
7,0,26,2,1440,189,8,3,2,1,814.96,0,757.8083451671475
7,0,25,1,1693,26,65,5,1,1,64.95,0,64.97966483465405
14,0,26,0,825,7,4,3,1,2,61.92,0,59.019647458650425
5,0,25,0,305,17,2,4,1,2,50.275,0,37.62907656623403
13,0,24,1,1350,15,10,2,1,1,129.6,0,123.39557452033553
5,0,24,1,3350,7,20,3,1,1,164.36,0,159.53312916397357
5,0,17,1,1820,24,11,3,1,1,169.76,0,129.97700801008816
19,0,16,2,6518,81,39,2,2,1,664.065,0,808.5012976007905
15,0,14,1,9058,69,37,5,1,1,241.905,0,247.65713528639705
11,0,15,4,2978,27,16,3,1,1,228.84,0,188.29453021951986
5,0,8,2,4515,211,7,3,1,1,1026.12,0,1021.8777831986229
6,1,8,2,1613,7,4,3,1,1,93.2,1,94.20280930744427
17,0,40,3,5275,33,34,3,1,1,346.48,0,391.06199470428004
9,0,41,0,1223,35,21,3,1,2,189.76,0,182.86769251335107
19,0,39,3,3358,387,41,3,1,1,1685.36,0,1844.2965499708148
19,0,40,3,5103,29,52,1,1,1,444.675,0,474.68942546845363
12,0,40,3,3298,30,50,2,1,1,286.74,0,337.5939382352831
20,0,40,4,4680,60,45,3,1,1,431.12,0,539.8800486735784
13,0,40,3,3265,313,35,4,1,1,865.5,0,998.30730072155
22,1,39,5,10020,172,60,3,1,1,1094.28,0,1050.4099213070774
16,0,40,3,14678,28,61,3,1,1,706.52,0,674.7378175723688
16,0,40,4,5420,30,42,3,1,1,340.76,0,420.9754087511747
15,0,40,3,6823,35,29,3,1,1,417.36,0,445.7460160122206
18,0,40,0,3143,36,34,3,1,2,272.52,0,394.4017719429708
34,1,40,6,16045,82,49,3,2,1,979.44,0,1150.3453059613803
13,0,40,4,4000,511,25,4,1,1,1378.575,0,1107.2031687980214
18,0,39,3,16390,178,47,2,1,1,1547.46,0,999.2339727835514
12,0,39,4,7405,214,43,3,1,1,1156.28,0,1449.7633976174882
9,0,39,0,1780,28,28,2,1,2,207.45,0,184.85842038978714
11,0,40,0,1615,41,25,3,1,2,229.8,0,265.69304818614694
9,1,39,0,905,28,17,2,1,2,167.445,1,134.20552267396067
12,0,39,3,8413,412,60,3,1,1,1990.24,0,1287.7520282673852
16,0,39,4,12370,39,64,4,1,1,411.0,0,395.23971099403707
17,0,39,4,7623,136,54,2,2,1,959.13,0,1086.4269957880651
32,1,35,0,1860,44,34,3,1,2,252.92,1,227.39143205935346
30,0,38,1,11340,29,59,5,1,1,215.235,0,140.98199319675572
22,0,38,4,6723,54,41,3,1,1,489.48,0,609.0985967101844
10,0,36,3,3745,28,31,3,1,1,263.32,0,270.1098575233615
18,1,37,0,3895,37,33,3,1,2,306.08,1,462.82854254155654
18,0,38,0,3173,62,48,4,1,2,235.825,1,334.7241464318162
9,0,38,0,1038,28,19,3,1,2,154.24,1,131.01317200078918
10,0,38,3,2573,28,23,4,1,1,135.35,0,121.67521770517338
12,0,35,4,7690,42,39,5,1,1,180.045,0,212.46480788185596
9,0,38,0,1533,37,21,4,1,2,131.4,1,118.96493010396004
9,0,38,4,1243,32,19,5,1,1,66.945,0,52.25449768180909
34,0,33,6,16980,28,97,2,2,1,901.53,0,535.9639364732195
15,0,36,6,7870,299,50,3,2,1,1516.08,0,1253.1368462508433
11,0,38,3,4623,30,45,3,1,1,308.84,0,372.7695814751662
12,1,37,0,2570,66,37,4,1,2,230.75,1,327.98925003060117
15,0,38,3,3685,203,40,2,1,1,1082.43,0,1225.0862696518914
13,0,29,4,2220,221,28,3,2,1,974.88,0,1075.7854820739976
13,0,28,3,2473,58,85,5,1,1,124.92,0,168.00359069377805
20,0,29,0,1605,38,24,3,1,2,217.84,0,238.2258230819128
9,0,28,0,1730,49,20,4,1,2,166.4,0,203.17560825970847
19,0,27,3,2130,47,30,2,1,1,309.51,0,275.7145838778212
11,0,27,3,4130,36,40,3,1,1,312.28,0,350.3057375478865
11,0,20,3,2600,56,31,3,1,1,329.68,0,310.1734075716085
25,0,19,4,7298,113,59,2,2,1,843.975,0,933.2157687255847
21,0,17,3,9838,101,57,5,1,1,301.875,0,353.71065134300375
17,0,18,6,3758,59,36,3,2,1,388.76,0,496.71396200971554
11,0,11,4,5295,243,27,3,2,1,1186.04,0,1335.128156523643
12,1,11,4,2393,28,24,3,1,1,209.12,1,224.09193826525978
9,0,40,0,4075,7,4,3,1,1,193.68,0,167.87347870423062
5,0,41,0,305,7,2,3,1,2,40.44,0,41.164105644232244
11,0,39,0,2158,345,11,3,1,1,1468.56,0,1507.6130854417174
11,0,40,0,3903,7,22,1,1,1,256.575,0,234.41073153405273
5,0,40,0,2098,7,20,2,1,1,128.34,0,133.87124125680535
12,0,40,0,3480,18,15,3,1,1,214.32,0,189.38002029145022
5,0,40,0,2065,271,5,3,1,1,1168.0,0,1146.8357048562536
14,0,39,1,8820,130,30,3,1,1,877.48,0,932.2359419401217
8,0,40,0,13478,7,31,3,1,1,573.72,0,582.462983273919
8,0,40,0,4220,7,12,3,1,1,199.96,0,179.2023849521575
7,0,40,1,5623,7,17,3,1,1,256.56,0,237.208786274816
10,0,40,0,1943,7,4,3,1,2,107.72,0,97.01563295677904
26,0,40,2,14845,40,19,3,1,1,762.64,0,911.6495892376562
5,0,40,1,2800,469,9,3,1,1,1988.92,0,2044.9251122003122
10,0,39,0,15190,136,17,2,1,1,1303.56,0,1518.1096086850735
5,0,39,0,6205,172,13,3,1,1,939.48,0,942.9814552623438
5,0,39,0,580,7,2,2,1,2,58.05,0,44.38021998180216
5,0,40,0,415,7,2,3,1,2,45.0,0,43.51425252585536
5,0,39,0,7213,370,30,3,1,1,1773.44,0,1561.622621031624
8,0,39,0,11170,7,34,4,1,1,300.5,0,328.67014044708867
9,0,39,0,6423,94,24,2,1,1,715.23,0,736.9342767608691
24,0,35,0,660,7,4,3,1,2,56.12,1,61.39157830244911
22,0,38,7,10140,7,29,5,1,1,163.935,0,164.91578532974086
14,0,38,0,5523,12,11,2,1,1,306.765,1,316.2438848269082
5,0,36,1,2545,7,6,3,1,1,130.52,0,114.58933406333134
10,0,37,0,2695,7,3,3,1,2,137.28,1,138.714452437526
10,0,38,0,1973,20,18,3,1,2,160.52,1,151.0558498839924
5,1,38,0,305,7,2,3,1,2,40.44,1,42.54592019619712
5,0,38,1,1373,7,2,4,1,1,52.35,0,59.604969621680034
5,0,35,0,6490,7,9,5,1,1,109.245,0,86.20372117303457
5,0,38,0,305,7,2,4,1,2,25.275,1,25.437470812681312
5,0,38,0,305,7,2,5,1,1,15.165,0,18.019898871053552
26,0,33,2,15780,7,67,2,1,1,752.13,0,831.7684227698752
7,0,36,2,6670,257,20,3,2,1,1299.28,0,1390.7331170500927
5,0,38,0,3423,7,15,3,1,1,168.04,0,150.411127711487
5,0,37,0,1370,24,7,3,1,2,152.4,0,131.97057325224455
7,0,38,0,2485,161,10,2,1,1,838.53,0,655.2983266986087
5,0,29,1,1020,179,2,3,2,1,758.08,0,638.9126754934583
5,0,28,0,1273,16,55,4,1,1,72.7,0,68.45645562397154
12,0,29,0,405,7,2,3,1,2,45.04,0,47.043863549555404
5,0,28,0,305,7,2,4,1,2,25.275,0,25.437470812681312
11,0,27,1,930,7,2,2,1,1,74.61,0,86.12348422572433
5,0,27,0,2930,7,10,3,1,1,147.48,0,129.80171497175672
5,0,20,1,1400,14,2,2,1,1,126.99,0,90.8742066143234
17,0,19,0,6098,71,29,2,2,1,600.075,0,726.621320451729
13,0,17,0,8638,59,27,5,1,1,220.575,0,207.53717298363284
9,0,18,2,2558,17,6,3,1,1,171.96,0,138.50190889717382
5,0,11,1,4095,201,25,3,1,1,969.24,0,1040.4169877974025
5,1,11,1,1193,7,2,3,1,1,76.32,1,75.40657307497453
13,0,41,2,4790,44,23,3,1,1,370.92,0,348.6946008043489
5,0,42,0,738,46,10,3,1,2,214.2,0,220.94969638022604
15,0,40,2,2873,398,30,3,1,1,1709.8,0,1836.706486838591
15,0,41,2,4618,40,41,1,1,1,478.28,0,476.2309300847203
8,0,41,2,2813,41,39,2,1,1,314.235,0,293.7343600891329
16,0,41,3,4195,71,34,3,1,1,455.56,0,477.9598334758504
9,0,41,2,2780,324,24,4,1,1,880.775,0,1056.662171187714
18,0,40,4,9535,183,49,3,1,1,1118.72,0,1256.1685803977944
12,0,41,2,14193,39,50,3,1,1,730.96,0,700.7445522050617
12,0,41,3,4935,41,31,4,1,1,228.25,0,220.09492178252472
11,0,41,2,6338,46,18,3,1,1,441.8,0,408.3184571462111
14,1,41,0,2658,47,23,4,1,2,185.6,0,245.06475910003172
30,0,41,5,15560,93,38,3,1,1,1003.88,0,846.6367321879659
9,0,41,3,3515,522,14,4,1,1,1393.85,0,1280.3336195147801
